Id,SalePrice
2658,156695.76774612325
2718,187693.14605545718
2414,203438.2867083766
1989,119825.48859055666
625,169399.27762171812
333,96878.38185485988
1327,109875.91131649585
858,140596.68646010454
95,208532.37329546805
1568,167082.90081817703
2482,170652.71175957704
1364,131165.71950784116
2584,162523.46006917325
818,288994.04834431875
2673,159487.31039252388
2089,115650.52321637073
1297,159603.92128326558
790,118590.33276840136
2616,186758.1171842625
720,197534.14815597073
222,129076.29151325999
557,125027.13038847782
1148,200552.64212282095
2766,157747.84911688673
534,204688.77870640368
1452,115029.20412493008
630,118854.78857548209
2648,112404.54648643546
125,142046.37910813675
1904,48978.83631778858
1670,110858.07063012081
756,85786.7017326625
717,248131.47147100233
1032,146695.26870396524
852,225835.41934134276
1731,197335.52338673756
2639,101989.62948589888
2071,87641.10104624624
1267,107745.4005297271
1851,210142.24346425687
567,165340.29821066582
2439,221001.46980106365
1898,148326.93977705273
647,138875.21510343044
2256,208110.93458197755
979,98708.8845920728
1444,223253.5675930055
2485,112537.1546566065
157,117082.37876773346
88,117818.04455211223
2003,105855.47706635017
186,207828.33637185371
1425,273356.07427403773
2695,123533.25106821186
738,93450.67951928684
395,153095.11769740586
1353,172562.6050819077
1878,138118.36723546637
390,182740.1392683615
1456,237888.49883423792
1103,308915.25107032363
1387,119423.26063668681
2070,137249.44308955525
1199,194370.77829076163
2479,176803.67181651085
501,306727.38566913246
2362,86851.89094813052
1718,186028.22148153652
2188,60238.10410094843
1483,148986.16087618447
2557,81477.27665057126
437,327796.9565340872
2224,196991.86844424624
1628,177178.5538380565
397,124776.29922485538
587,201908.31626414647
2182,652653.015943083
971,149222.8018947041
2611,149134.30382629298
1887,90911.98113158718
2399,318798.0578311335
2148,218707.5885253132
304,127617.19408840477
1997,118754.42369680782
2817,110370.39057127316
1431,189616.40269588283
427,334894.27457059245
263,123045.44072683598
598,173361.42550046183
2895,259371.23214790574
687,144857.0235770552
1822,123159.45985947014
2191,101912.60114045255
179,135796.35998156085
1009,205725.1281292548
2010,116880.4317148996
1991,141335.22200933122
1411,140569.1281027908
1721,251704.928164867
1144,192775.33907983568
593,227694.18438749085
575,266170.3341759029
1249,176968.02349551767
1604,121337.82266418845
1064,430907.63143047364
1923,149968.7495976009
1988,90763.97991063283
2325,170397.11368231615
114,209866.52608439093
2700,208440.95495159714
217,123668.64743801556
343,179594.35515075317
386,249620.0226488139
2005,108632.93257064559
2908,145120.9893192898
1814,225950.45270350762
2446,501445.1133851325
208,132906.29075871175
1679,125986.73409470473
822,311230.66291256994
6,186764.14559859643
1781,376810.3760544148
2397,271030.5641242601
2340,292707.3143483042
1618,178704.5568181991
2843,100532.12954476802
