Id,SalePrice
2658,174056.61523611424
2718,211072.65482677775
2414,196720.13969900808
1989,126099.8717362776
625,183584.60743505252
333,72303.0543738897
1327,109998.72173320781
858,151130.67414463987
95,210796.7307547615
1568,177107.22464031563
2482,179080.32054694882
1364,140664.91133105895
2584,175960.92021163972
818,290048.95587323327
2673,172381.96356554097
2089,117201.82333299378
1297,171704.39946397976
790,124838.70270091458
2616,204849.6076077011
720,211852.23671424435
222,133859.77140360675
557,124205.91887831688
1148,214275.75082012243
2766,161658.01846474363
534,214341.01987897395
1452,110578.88112107594
630,136925.41576391878
2648,128462.05909801903
125,147568.14954919508
1904,-2456.0386403140146
1670,105969.02947164187
756,93448.61454981519
717,267040.2401115652
1032,154229.99006471108
852,236470.7934910485
1731,189643.08985815034
2639,120983.74332843581
2071,59901.584065906936
1267,89201.93354849005
1851,222071.69497115375
567,154807.89170110621
2439,222470.4123774222
1898,163317.93330408144
647,152698.1169845825
2256,218637.31951701967
979,85846.90753686498
1444,227326.5895031162
2485,109983.570074572
157,118623.35715141566
88,121616.90643400257
2003,108378.13292626757
186,228371.03657647036
1425,278370.01500632777
2695,126330.91186100082
738,87079.65275226906
395,159250.97828589333
1353,185454.16649257904
1878,153952.1907949748
390,193648.48162058135
1456,243413.16827448807
1103,302724.2251100715
1387,131859.5185458616
2070,147729.50203216844
1199,196613.08863620693
2479,175373.56739282492
501,296593.00366910314
2362,73627.68444487778
1718,197747.81795165432
2188,31851.201305777533
1483,144575.18616550555
2557,62487.21474253037
437,319943.66506732395
2224,213008.8983033998
1628,172670.28438685345
397,128624.838785592
587,216764.46991968784
2182,472020.65474297083
971,168154.24419159396
2611,160312.05092971725
1887,68596.41803128133
2399,310952.67466582335
2148,228129.2060221294
304,135067.12287025666
1997,118623.26201019203
2817,110400.99397240556
1431,182946.10886803851
427,333769.85565428156
263,117434.64674064331
598,184631.0821728725
2895,261684.99296484073
687,175034.93067957624
1822,125973.67266312265
2191,98909.448832419
179,141222.8014097337
1009,216519.42146919225
