Id,SalePrice
2658,162557.99179600226
2718,209434.7112864533
2414,198203.52344396617
1989,130503.92784675257
625,177979.03357723658
333,87119.81169484928
1327,110749.81344046886
858,143839.20140582416
95,217488.42864012416
1568,174012.9288709152
2482,178848.8202079602
1364,145404.61277880892
2584,168877.30749383452
818,289328.68355998606
2673,166993.55150764552
2089,128961.45809025154
1297,167507.54570376338
790,118119.8708768906
2616,203262.2475236482
720,204812.63039557706
222,131529.63588370592
557,126849.78186319605
1148,211385.5673206246
2766,151886.10096324002
534,212340.3140176728
1452,112004.24915020727
630,132407.08590751723
2648,130055.37567278859
125,149772.26743760868
1904,15146.327052433277
1670,104625.960927926
756,98786.01396996435
717,265017.85817925143
1032,152448.94628063287
852,230503.1016591962
1731,196546.00914187753
2639,116007.43128438853
2071,80976.85640834854
1267,113361.4160322058
1851,220400.9981494143
567,170942.3066250335
2439,219453.67842292273
1898,164879.3383698843
647,144846.24549258035
2256,219447.88995469664
979,96263.41476036701
1444,223959.47777820774
2485,111141.91749695386
157,121293.78387644724
88,118096.22775627836
2003,104697.46015528915
186,236460.46318201208
1425,278920.0358060438
2695,128148.2098586876
738,97464.55891498853
395,163048.14384027966
1353,177288.02856363333
1878,148352.96526565892
390,189950.50398314185
1456,242943.20238005533
1103,305444.4719012801
1387,123010.29004857899
2070,138067.7837008629
1199,193755.2747799463
2479,180831.4390488332
501,302204.6321001167
2362,70663.69842937728
1718,199311.88943054434
2188,43282.94441035739
1483,156134.59849356767
2557,76353.58632886456
437,302171.4561502887
2224,191346.96867181733
1628,186378.4310851337
397,124241.61001164652
587,205030.85561182536
2182,494921.7324346218
971,162051.12042984902
2611,155099.33783601504
1887,89575.35903411591
2399,308402.48613076843
2148,225119.03154262737
304,138754.01695884136
1997,127608.08787637926
2817,117789.96376251546
1431,186554.23852106323
427,333788.37930536433
263,122900.37086808193
598,174645.64247234748
2895,251675.96085485234
687,177854.12894021603
1822,125565.91926204227
2191,102350.90021801554
179,144525.42941895965
1009,219447.41230424913
2010,120262.77317636833
1991,147100.62355940253
1411,149179.73203002056
1721,259352.03824426723
1144,196214.9467631157
593,232483.15866880375
575,264853.39024244295
1249,192023.615518115
1604,118539.62828353397
1064,378600.0305402938
1923,151774.62076453678
1988,92343.95337091596
2325,171906.6643927542
114,208690.26793217566
2700,219693.63201481896
217,139637.10204693093
343,187438.43810787261
386,251417.03692165134
2005,113286.65634366125
2908,130930.37013469869
1814,224761.0012225469
2446,401655.72963486915
208,156007.4423132476
1679,129028.51469393005
822,307147.6421964299
6,188086.31891931035
1781,356044.7105779592
2397,271105.883398416
2340,286527.4529808508
1618,174270.05369182536
2843,130678.8564663094
1061,326946.0022300808
2786,109228.30858016713
1935,124964.45914238598
1341,113987.01645456324
521,299049.6572939514
2136,130832.55683127232
996,190099.61954667233
227,138192.00254701846
135,160375.985290532
1167,179366.77186003234
294,217562.00157277077
1776,224625.52392380824
540,203458.825652804
1717,199311.88943054434
2303,110612.95640058955
116,196618.5752402069
127,126141.48050539778
1371,141630.33471122873
1014,179613.27390463534
1507,92344.37837591092
702,154905.44740935694
750,170121.07691221382
261,148751.7110137681
1559,55638.10757663823
577,234881.1702891572
2812,218757.3573325288
