Id,SalePrice
2658,138508.48568398482
2718,199117.06313472497
2414,193163.2513872499
1989,137444.72675687005
625,183846.53781908727
333,76528.85658941977
1327,120459.51574623794
858,159812.7279346774
95,203192.16238831496
1568,184281.0209907575
2482,189643.93229180505
1364,166119.071575569
2584,177099.7074826178
818,221540.3544752309
2673,164528.53993272805
2089,154885.15303390124
1297,141713.1517268864
790,129726.29979479336
2616,215141.91066615866
720,206550.06797383656
222,149876.84932545526
557,119524.03871177696
1148,216489.83579299203
2766,161299.00543670706
534,228960.2666414969
1452,126206.54570219596
630,122219.43587311124
2648,126310.98952477169
125,161191.44749502232
1904,25397.11181515921
1670,95685.9801131119
756,76830.65513532213
717,208516.35395988193
1032,157882.49494837853
852,242672.65712218406
1731,190125.06057321187
2639,107891.18778721755
2071,81388.26571112662
1267,127790.51690636412
1851,233203.86139190546
567,162253.31034507416
2439,207064.15673142415
1898,162971.5684843131
647,162018.9116462157
2256,234737.7816144945
979,104650.14669622388
1444,206852.18155493308
2485,127055.67650070973
157,139293.02652981598
88,131888.31514948187
2003,112025.6049123581
186,222319.25881203986
1425,283642.45994842565
2695,125323.40398118831
738,101817.12602614728
395,179107.49491404742
1353,183114.72249845602
1878,155446.98164045415
390,207775.65936776134
1456,210391.07930851122
1103,302716.95352953556
1387,126054.85868184711
2070,153882.56315838313
1199,183272.10797817842
2479,164005.0122881385
501,304170.50885246857
2362,95685.9801131119
1718,203948.20303357975
2188,65455.23462146474
1483,174165.97159571224
2557,71121.69649788481
437,276864.2074322952
2224,192539.82953576487
1628,189346.26198313315
397,137315.55580325518
587,210497.0465564879
2182,439602.31981265754
971,178687.8440544554
2611,180248.9258260834
1887,111102.3115290387
2399,322220.04826278845
2148,241189.66866391688
304,137542.9596681809
1997,120579.05003448226
2817,88945.55574922287
1431,155216.6953365882
427,311714.2912186717
263,126966.72355447244
598,183185.97295374726
2895,273476.73570520827
687,171011.1565735035
1822,144855.62044428592
2191,89787.60530502489
179,158450.07933613146
1009,247998.88086274173
2010,122009.13048912864
1991,139346.5313566574
1411,157346.0950941667
1721,279170.7218971951
1144,171013.15844775084
593,229002.1918785998
575,283276.67554000765
1249,197792.1443890587
1604,137203.96876466624
1064,395056.2226207007
1923,170699.31085267733
1988,129790.03063519811
2325,158332.56202207017
114,185584.58107176283
2700,217838.51580038154
217,154957.0799142362
343,193062.97098376043
386,244519.70224807202
2005,124413.9934614345
2908,164345.65791130136
1814,240863.28699802188
2446,350453.1817857567
208,126557.57396075921
1679,110168.07631182251
822,320434.4928187898
6,175462.12382255262
1781,364943.6141824159
2397,251346.3930378775
2340,318231.9019861738
1618,166492.66681202012
2843,80177.54699681862
1061,299227.45567926555
2786,126206.54570219596
1935,145763.6102582824
1341,107604.90629725438
521,308205.5115801762
2136,138740.9639902101
996,176539.04244661052
227,114654.40893290937
135,185780.2589938552
1167,165240.75813489035
294,210421.58995284233
1776,238525.83794930764
540,220964.2254065452
1717,203948.20303357975
2303,129848.34128350974
116,200507.23785058316
127,145472.79808463808
1371,145708.39560492476
1014,183727.14944140194
1507,125419.6340938406
702,120137.9558105541
750,147281.45126869762
261,147691.0978947496
1559,51671.38937008986
577,246232.98669270868
2812,204459.12547544204
2080,152659.68143097102
1368,168913.9219079879
2376,125108.88250237145
659,126261.15444826218
1235,130702.50301820925
332,75313.8553184343
1917,168604.1657435873
2094,201672.75366291823
1460,244937.15842049546
1471,211045.7397737077
1509,124648.87386595807
1922,148582.4848537054
433,409377.70420326386
460,303663.2615160451
1116,280348.355921895
1137,190823.74874359882
53,223728.35073799035
2354,211816.1102711584
1475,241517.79577391315
1761,386309.08022258105
842,147968.09585652268
2739,166266.01625443972
2509,184285.3504724179
1007,209990.71171486005
2610,169905.941332418
1952,96097.34369054972
2719,197976.79635631037
2921,75313.8553184343
1966,142862.14042298868
292,111078.1700448487
1204,195148.61633272422
1829,236749.64646875462
2419,197945.6519149514
391,185035.104805368
798,128431.57105213427
481,200203.69545191247
193,207573.91086498648
555,127479.92525260756
899,51124.69054272701
2357,185675.3593596702
328,131945.24684055406
1356,155082.06918421877
1154,120739.03998276219
1730,171485.1796472161
2249,162198.10789891705
1119,242247.3467978153
2856,118828.94445901434
1394,135054.29931214312
2587,126299.99521854031
61,279923.97949115396
2661,209933.01906936243
2711,155105.6858189262
1147,166469.89413559134
757,146954.7042423063
2623,84615.57190623111
2378,157599.3908824129
1413,150442.99412503513
1722,267514.6614956248
1112,178902.4886025826
1623,177587.47537132236
1201,161561.55135239847
